,latitude,longitude,altitude,geometry,coordinates,timestamp,version,changeset,type,building,addr:street,addr:housename,building:levels,id,addr:city,addr:postcode,addr:housenumber,d_num,name,amenity,club,shop,source,addr:country,office,administrative,training,tourism,cuisine,leisure,healthcare,opening_hours,outdoor_seating,phone,website,studio,layer,resort,fuel:cng,fuel:diesel,fuel:octane_92,fuel:octane_95,building:flats,highway,ref,oneway,surface,lanes,maxspeed,bridge,service,name:ru,living_street,tracktype,junction,footway,tunnel,fixme,ford,railway,traffic_signals,access,barrier,crossing,smoking,internet_access,entrance,bus,public_transport,waterway,foot,horse,bicycle,motor_vehicle
51,,,,"POLYGON ((61.8549955 57.3578086, 61.8547651 57.3578107, 61.8547571 57.3575572, 61.8543153 57.3575613, 61.8543239 57.3578326, 61.8541116 57.3578346, 61.8540876 57.3570875, 61.8543025 57.3570854, 61.8543134 57.3574206, 61.8553925 57.3574104, 61.8553817 57.3570767, 61.8556156 57.3570745, 61.8556394 57.3578161, 61.8554725 57.3578176, 61.8554638 57.3575423, 61.8549872 57.3575467, 61.8549955 57.3578086))","61.8549955,57.3578086,61.8547651,57.3578107,61.8547571,57.3575572,61.8543153,57.3575613,61.8543239,57.3578326,61.8541116,57.3578346,61.8540876,57.3570875,61.8543025,57.3570854,61.8543134,57.3574206,61.8553925,57.3574104,61.8553817,57.3570767,61.8556156,57.3570745,61.8556394,57.3578161,61.8554725,57.3578176,61.8554638,57.3575423,61.8549872,57.3575467,61.8549955,57.3578086",1970-01-01T00:00:01Z,1,1,,school,Кронштадтская,,,way/86984655,,,12,2,школа №11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,"POLYGON ((61.8704825 57.3647449, 61.8705091 57.3646267, 61.8710176 57.3646599, 61.8710163 57.3646657, 61.870991 57.3647782, 61.8704825 57.3647449))","61.8704825,57.3647449,61.8705091,57.3646267,61.8710176,57.3646599,61.8710163,57.3646657,61.870991,57.3647782,61.8704825,57.3647449",1970-01-01T00:00:01Z,1,1,,service,Энгельса,,,way/86984657,Артёмовский,623782.0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,"POLYGON ((61.8700154 57.3605441, 61.8699722 57.3602881, 61.8702229 57.3602758, 61.870266 57.3605318, 61.8700154 57.3605441))","61.8700154,57.3605441,61.8699722,57.3602881,61.8702229,57.3602758,61.870266,57.3605318,61.8700154,57.3605441",1970-01-01T00:00:01Z,1,1,,apartments,Акулова,,2.0,way/86984659,Артёмовский,623782.0,3Б,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,"POLYGON ((61.8575374 57.3561785, 61.8575239 57.3558953, 61.8577223 57.3558925, 61.8577358 57.3561757, 61.8575374 57.3561785))","61.8575374,57.3561785,61.8575239,57.3558953,61.8577223,57.3558925,61.8577358,57.3561757,61.8575374,57.3561785",1970-01-01T00:00:01Z,1,1,,apartments,Чехова,,,way/86984660,Артёмовский,623782.0,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,"POLYGON ((61.8728644 57.3690986, 61.8728446 57.369099, 61.8728305 57.3688609, 61.8728503 57.3688605, 61.8730185 57.3688577, 61.8730325 57.3690958, 61.8728644 57.3690986))","61.8728644,57.3690986,61.8728446,57.369099,61.8728305,57.3688609,61.8728503,57.3688605,61.8730185,57.3688577,61.8730325,57.3690958,61.8728644,57.3690986",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984662,Артёмовский,623782.0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,"POLYGON ((61.8711791 57.3585003, 61.8713682 57.3584522, 61.8715753 57.3586889, 61.8713862 57.358737, 61.8711791 57.3585003))","61.8711791,57.3585003,61.8713682,57.3584522,61.8715753,57.3586889,61.8713862,57.358737,61.8711791,57.3585003",1970-01-01T00:00:01Z,1,1,,apartments,8 Марта,,,way/86984664,Артёмовский,623782.0,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,"POLYGON ((61.8708332 57.3655851, 61.8708259 57.3654612, 61.8713571 57.3654521, 61.8713644 57.365576, 61.8708332 57.3655851))","61.8708332,57.3655851,61.8708259,57.3654612,61.8713571,57.3654521,61.8713644,57.365576,61.8708332,57.3655851",1970-01-01T00:00:01Z,1,1,,apartments,Заводской,,,way/86984666,Артёмовский,623782.0,1А,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,"POLYGON ((61.8731238 57.3683717, 61.8728857 57.3683758, 61.8728691 57.3680948, 61.8731072 57.3680907, 61.8731238 57.3683717))","61.8731238,57.3683717,61.8728857,57.3683758,61.8728691,57.3680948,61.8731072,57.3680907,61.8731238,57.3683717",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984667,Артёмовский,,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,"POLYGON ((61.8606969 57.3541832, 61.8606983 57.354088, 61.8609677 57.3540891, 61.8609663 57.3541843, 61.8606969 57.3541832))","61.8606969,57.3541832,61.8606983,57.354088,61.8609677,57.3540891,61.8609663,57.3541843,61.8606969,57.3541832",1970-01-01T00:00:01Z,1,1,,house,Линейная,,,way/86984668,Артёмовский,623782.0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,"POLYGON ((61.8516594 57.3587326, 61.8514375 57.3576654, 61.8516513 57.3576525, 61.8518732 57.3587197, 61.8516594 57.3587326))","61.8516594,57.3587326,61.8514375,57.3576654,61.8516513,57.3576525,61.8518732,57.3587197,61.8516594,57.3587326",1970-01-01T00:00:01Z,1,1,,apartments,Берёзовая роща,,,way/86984669,Артёмовский,623782.0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,"POLYGON ((61.8726455 57.3649407, 61.8726532 57.3647371, 61.8729074 57.3647399, 61.8728997 57.3649435, 61.8726455 57.3649407))","61.8726455,57.3649407,61.8726532,57.3647371,61.8729074,57.3647399,61.8728997,57.3649435,61.8726455,57.3649407",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984670,Артёмовский,623782.0,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,"POLYGON ((61.8714678 57.3588568, 61.8716265 57.3588128, 61.8718986 57.3590983, 61.8717399 57.3591423, 61.8714678 57.3588568))","61.8714678,57.3588568,61.8716265,57.3588128,61.8718986,57.3590983,61.8717399,57.3591423,61.8714678,57.3588568",1970-01-01T00:00:01Z,1,1,,apartments,8 Марта,,,way/86984671,Артёмовский,623782.0,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,"POLYGON ((61.8559752 57.3540445, 61.8570739 57.3540333, 61.8570785 57.3541642, 61.8559797 57.3541754, 61.8559752 57.3540445))","61.8559752,57.3540445,61.8570739,57.3540333,61.8570785,57.3541642,61.8559797,57.3541754,61.8559752,57.3540445",1970-01-01T00:00:01Z,1,1,,apartments,Линейная,,5.0,way/86984673,Артёмовский,623782.0,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,"POLYGON ((61.8513652 57.3561626, 61.8515372 57.3562414, 61.8517244 57.3561225, 61.8518873 57.3561971, 61.851574 57.3563963, 61.8512389 57.3562428, 61.8513652 57.3561626))","61.8513652,57.3561626,61.8515372,57.3562414,61.8517244,57.3561225,61.8518873,57.3561971,61.851574,57.3563963,61.8512389,57.3562428,61.8513652,57.3561626",1970-01-01T00:00:01Z,1,1,,yes,Кронштадтская,,,way/86984674,,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,"POLYGON ((61.8726144 57.36461, 61.8726221 57.3642818, 61.8728685 57.3642834, 61.8728608 57.3646117, 61.8726144 57.36461))","61.8726144,57.36461,61.8726221,57.3642818,61.8728685,57.3642834,61.8728608,57.3646117,61.8726144,57.36461",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984677,Артёмовский,623782.0,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,"POLYGON ((61.8574739 57.3552853, 61.8574621 57.354948, 61.8576465 57.3549461, 61.8576583 57.3552834, 61.8574739 57.3552853))","61.8574739,57.3552853,61.8574621,57.354948,61.8576465,57.3549461,61.8576583,57.3552834,61.8574739,57.3552853",1970-01-01T00:00:01Z,1,1,,apartments,Чехова,,,way/86984679,Артёмовский,623782.0,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,"POLYGON ((61.8709156 57.3610782, 61.8708786 57.360892, 61.871169 57.3608753, 61.871206 57.3610614, 61.8709156 57.3610782))","61.8709156,57.3610782,61.8708786,57.360892,61.871169,57.3608753,61.871206,57.3610614,61.8709156,57.3610782",1970-01-01T00:00:01Z,1,1,,apartments,Акулова,,2.0,way/86984680,Артёмовский,623782.0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,"POLYGON ((61.853144 57.3594605, 61.853144 57.3589551, 61.8534091 57.3589551, 61.8534091 57.3594605, 61.853144 57.3594605))","61.853144,57.3594605,61.853144,57.3589551,61.8534091,57.3589551,61.8534091,57.3594605,61.853144,57.3594605",1970-01-01T00:00:01Z,1,1,,apartments,Берёзовая роща,,,way/86984683,Артёмовский,623782.0,4А,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,"POLYGON ((61.8726817 57.3661927, 61.872674 57.3659475, 61.8728899 57.3659455, 61.8728976 57.3661907, 61.8726817 57.3661927))","61.8726817,57.3661927,61.872674,57.3659475,61.8728899,57.3659455,61.8728976,57.3661907,61.8726817,57.3661927",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984684,Артёмовский,623782.0,29Б,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,"POLYGON ((61.8660217 57.3581426, 61.866026 57.3580256, 61.866557 57.3580314, 61.8665553 57.3580761, 61.8668348 57.3580792, 61.866829 57.3582364, 61.8668637 57.3582367, 61.8668527 57.3585322, 61.8666415 57.3585299, 61.8666537 57.358202, 61.8665429 57.3582008, 61.8665449 57.3581482, 61.8660217 57.3581426))","61.8660217,57.3581426,61.866026,57.3580256,61.866557,57.3580314,61.8665553,57.3580761,61.8668348,57.3580792,61.866829,57.3582364,61.8668637,57.3582367,61.8668527,57.3585322,61.8666415,57.3585299,61.8666537,57.358202,61.8665429,57.3582008,61.8665449,57.3581482,61.8660217,57.3581426",1970-01-01T00:00:01Z,1,1,,apartments,Паровозников,,5.0,way/86984685,Артёмовский,623782.0,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,"POLYGON ((61.8675121 57.3564133, 61.8672804 57.3564998, 61.8669182 57.3562175, 61.8671671 57.3561246, 61.867298 57.3562267, 61.8672354 57.35625, 61.867358 57.3563456, 61.8674034 57.3563286, 61.8675121 57.3564133))","61.8675121,57.3564133,61.8672804,57.3564998,61.8669182,57.3562175,61.8671671,57.3561246,61.867298,57.3562267,61.8672354,57.35625,61.867358,57.3563456,61.8674034,57.3563286,61.8675121,57.3564133",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984686,Артёмовский,623782.0,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,"POLYGON ((61.8529152 57.3572989, 61.8529035 57.3571901, 61.8532437 57.3571794, 61.8532554 57.3572883, 61.8529152 57.3572989))","61.8529152,57.3572989,61.8529035,57.3571901,61.8532437,57.3571794,61.8532554,57.3572883,61.8529152,57.3572989",1970-01-01T00:00:01Z,1,1,,yes,Кронштадтская,,,way/86984687,,,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,"POLYGON ((61.8534619 57.3602549, 61.8534717 57.3598799, 61.853684 57.3598815, 61.8536741 57.3602566, 61.8534619 57.3602549))","61.8534619,57.3602549,61.8534717,57.3598799,61.853684,57.3598815,61.8536741,57.3602566,61.8534619,57.3602549",1970-01-01T00:00:01Z,1,1,,apartments,Акулова,,,way/86984688,Артёмовский,623782.0,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,"POLYGON ((61.8680701 57.3567958, 61.8678222 57.3568989, 61.8674153 57.3566143, 61.8676661 57.35651, 61.8677914 57.3565976, 61.8677216 57.3566267, 61.8678993 57.3567509, 61.8679662 57.3567231, 61.8680701 57.3567958))","61.8680701,57.3567958,61.8678222,57.3568989,61.8674153,57.3566143,61.8676661,57.35651,61.8677914,57.3565976,61.8677216,57.3566267,61.8678993,57.3567509,61.8679662,57.3567231,61.8680701,57.3567958",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984692,Артёмовский,623782.0,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,"POLYGON ((61.8727807 57.3676572, 61.8727614 57.3672608, 61.8734763 57.3672507, 61.8734957 57.3676485, 61.8732443 57.3676522, 61.873231 57.3673789, 61.8732528 57.3673785, 61.8729759 57.3673823, 61.8729892 57.3676542, 61.8727807 57.3676572))","61.8727807,57.3676572,61.8727614,57.3672608,61.8734763,57.3672507,61.8734957,57.3676485,61.8732443,57.3676522,61.873231,57.3673789,61.8732528,57.3673785,61.8729759,57.3673823,61.8729892,57.3676542,61.8727807,57.3676572",1970-01-01T00:00:01Z,1,1,,hospital,8 Марта,,,way/86984693,Артёмовский,623782.0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,"POLYGON ((61.8726706 57.3654848, 61.8726783 57.3651857, 61.8728861 57.3651872, 61.8728784 57.3654864, 61.8726706 57.3654848))","61.8726706,57.3654848,61.8726783,57.3651857,61.8728861,57.3651872,61.8728784,57.3654864,61.8726706,57.3654848",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984696,Артёмовский,623782.0,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,"POLYGON ((61.8702245 57.3586088, 61.8704041 57.3585367, 61.87095 57.3589323, 61.8707703 57.3590044, 61.8702245 57.3586088))","61.8702245,57.3586088,61.8704041,57.3585367,61.87095,57.3589323,61.8707703,57.3590044,61.8702245,57.3586088",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984697,Артёмовский,623782.0,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,"POLYGON ((61.8660884 57.3569752, 61.8663778 57.3569742, 61.8663829 57.3574333, 61.8661925 57.3574339, 61.8661887 57.3570876, 61.8660896 57.3570879, 61.8660884 57.3569752))","61.8660884,57.3569752,61.8663778,57.3569742,61.8663829,57.3574333,61.8661925,57.3574339,61.8661887,57.3570876,61.8660896,57.3570879,61.8660884,57.3569752",1970-01-01T00:00:01Z,1,1,,apartments,Паровозников,,5.0,way/86984698,Артёмовский,623782.0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,"POLYGON ((61.8656369 57.3559443, 61.8658671 57.3558511, 61.8662413 57.3561199, 61.8659996 57.3562178, 61.8658633 57.3561199, 61.8659234 57.3560955, 61.8658021 57.3560084, 61.8657535 57.3560281, 61.8656369 57.3559443))","61.8656369,57.3559443,61.8658671,57.3558511,61.8662413,57.3561199,61.8659996,57.3562178,61.8658633,57.3561199,61.8659234,57.3560955,61.8658021,57.3560084,61.8657535,57.3560281,61.8656369,57.3559443",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,2.0,way/86984699,Артёмовский,623782.0,142,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,"POLYGON ((61.8730489 57.36873, 61.872823 57.3687338, 61.8728076 57.3684721, 61.8730335 57.3684683, 61.8730489 57.36873))","61.8730489,57.36873,61.872823,57.3687338,61.8728076,57.3684721,61.8730335,57.3684683,61.8730489,57.36873",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984700,Артёмовский,623782.0,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,"POLYGON ((61.8706054 57.3615735, 61.870613 57.3614441, 61.8711986 57.3614541, 61.871191 57.3615835, 61.8706054 57.3615735))","61.8706054,57.3615735,61.870613,57.3614441,61.8711986,57.3614541,61.871191,57.3615835,61.8706054,57.3615735",1970-01-01T00:00:01Z,1,1,,commercial,Акулова,,,way/86984701,Артёмовский,623782.0,2,2,ВОХР РЖД,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,"POLYGON ((61.8691008 57.3667325, 61.8691944 57.3667318, 61.869209 57.3672814, 61.8689201 57.3672836, 61.8689056 57.3667362, 61.8688097 57.366737, 61.868793 57.366104, 61.8685815 57.3661057, 61.8685771 57.36594, 61.8687717 57.3659385, 61.8687556 57.3653287, 61.8690635 57.3653264, 61.8691008 57.3667325))","61.8691008,57.3667325,61.8691944,57.3667318,61.869209,57.3672814,61.8689201,57.3672836,61.8689056,57.3667362,61.8688097,57.366737,61.868793,57.366104,61.8685815,57.3661057,61.8685771,57.36594,61.8687717,57.3659385,61.8687556,57.3653287,61.8690635,57.3653264,61.8691008,57.3667325",1970-01-01T00:00:01Z,1,1,,industrial,Заводская,,,way/86984702,Артёмовский,623782.0,40,1,Егоршинский радиозавод,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,"POLYGON ((61.8672878 57.3570339, 61.8674554 57.3569649, 61.8678129 57.3572176, 61.8676453 57.3572866, 61.8672878 57.3570339))","61.8672878,57.3570339,61.8674554,57.3569649,61.8678129,57.3572176,61.8676453,57.3572866,61.8672878,57.3570339",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,2.0,way/86984704,Артёмовский,623782.0,136,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,"POLYGON ((61.8684985 57.3565082, 61.8686944 57.3564538, 61.8689409 57.3567118, 61.8687451 57.3567662, 61.8684985 57.3565082))","61.8684985,57.3565082,61.8686944,57.3564538,61.8689409,57.3567118,61.8687451,57.3567662,61.8684985,57.3565082",1970-01-01T00:00:01Z,1,1,,apartments,8 Марта,,,way/86984709,Артёмовский,623782.0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,"POLYGON ((61.8568666 57.3547917, 61.8568543 57.3544381, 61.8570762 57.3544359, 61.8570886 57.3547894, 61.8568666 57.3547917))","61.8568666,57.3547917,61.8568543,57.3544381,61.8570762,57.3544359,61.8570886,57.3547894,61.8568666,57.3547917",1970-01-01T00:00:01Z,1,1,,apartments,Чехова,,,way/86984710,Артёмовский,623782.0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,"POLYGON ((61.8673851 57.3589739, 61.8675509 57.3589727, 61.8675541 57.3591085, 61.8678768 57.3591063, 61.8678792 57.3592056, 61.8676692 57.359207, 61.8676725 57.3593451, 61.8675028 57.3593462, 61.8674996 57.3592106, 61.8671907 57.3592127, 61.8671884 57.3591176, 61.8673884 57.3591163, 61.8673851 57.3589739))","61.8673851,57.3589739,61.8675509,57.3589727,61.8675541,57.3591085,61.8678768,57.3591063,61.8678792,57.3592056,61.8676692,57.359207,61.8676725,57.3593451,61.8675028,57.3593462,61.8674996,57.3592106,61.8671907,57.3592127,61.8671884,57.3591176,61.8673884,57.3591163,61.8673851,57.3589739",1970-01-01T00:00:01Z,1,1,,kindergarten,Паровозников,,,way/86984712,Артёмовский,623782.0,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,"POLYGON ((61.8702784 57.3610843, 61.8702753 57.3609612, 61.8707376 57.3609579, 61.8707406 57.361081, 61.8702784 57.3610843))","61.8702784,57.3610843,61.8702753,57.3609612,61.8707376,57.3609579,61.8707406,57.361081,61.8702784,57.3610843",1970-01-01T00:00:01Z,1,1,,apartments,Акулова,,2.0,way/86984713,Артёмовский,623782.0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,"POLYGON ((61.869235 57.3573093, 61.8688257 57.3568731, 61.8690716 57.356806, 61.8694809 57.3572422, 61.869235 57.3573093))","61.869235,57.3573093,61.8688257,57.3568731,61.8690716,57.356806,61.8694809,57.3572422,61.869235,57.3573093",1970-01-01T00:00:01Z,1,1,,apartments,8 Марта,,,way/86984714,Артёмовский,623782.0,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,"POLYGON ((61.8526983 57.3602409, 61.8527032 57.3597595, 61.8529448 57.3597603, 61.8529399 57.3602417, 61.8526983 57.3602409))","61.8526983,57.3602409,61.8527032,57.3597595,61.8529448,57.3597603,61.8529399,57.3602417,61.8526983,57.3602409",1970-01-01T00:00:01Z,1,1,,apartments,Акулова,,,way/86984720,Артёмовский,623782.0,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,"POLYGON ((61.8716826 57.362039, 61.8716888 57.3618362, 61.8719478 57.3618385, 61.8719416 57.3620413, 61.8716826 57.362039))","61.8716826,57.362039,61.8716888,57.3618362,61.8719478,57.3618385,61.8719416,57.3620413,61.8716826,57.362039",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984725,Артёмовский,623782.0,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,"POLYGON ((61.8721787 57.3595986, 61.8725239 57.3595135, 61.872809 57.3598501, 61.8724637 57.3599352, 61.8721787 57.3595986))","61.8721787,57.3595986,61.8725239,57.3595135,61.872809,57.3598501,61.8724637,57.3599352,61.8721787,57.3595986",1970-01-01T00:00:01Z,1,1,,retail,8 Марта,,,way/86984726,Артёмовский,623782.0,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,"POLYGON ((61.8680684 57.3570534, 61.8683143 57.3569605, 61.8685191 57.3571182, 61.8682732 57.3572111, 61.8680684 57.3570534))","61.8680684,57.3570534,61.8683143,57.3569605,61.8685191,57.3571182,61.8682732,57.3572111,61.8680684,57.3570534",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984728,Артёмовский,623782.0,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,"POLYGON ((61.872814 57.3612856, 61.872629 57.3610629, 61.8729027 57.3609968, 61.8730876 57.3612195, 61.872814 57.3612856))","61.872814,57.3612856,61.872629,57.3610629,61.8729027,57.3609968,61.8730876,57.3612195,61.872814,57.3612856",1970-01-01T00:00:01Z,1,1,,yes,8 Марта,,,way/86984729,Артёмовский,623782.0,34,2,,,sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,"POLYGON ((61.8701106 57.3608716, 61.8700675 57.3606156, 61.8703181 57.3606033, 61.8703613 57.3608593, 61.8701106 57.3608716))","61.8701106,57.3608716,61.8700675,57.3606156,61.8703181,57.3606033,61.8703613,57.3608593,61.8701106,57.3608716",1970-01-01T00:00:01Z,1,1,,apartments,Акулова,,2.0,way/86984732,Артёмовский,623782.0,3А,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,"POLYGON ((61.8691214 57.3578389, 61.8693665 57.3577397, 61.8695781 57.3578919, 61.8693331 57.3579911, 61.8691214 57.3578389))","61.8691214,57.3578389,61.8693665,57.3577397,61.8695781,57.3578919,61.8693331,57.3579911,61.8691214,57.3578389",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,,way/86984733,Артёмовский,623782.0,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,"POLYGON ((61.8544231 57.3602293, 61.8544379 57.3599341, 61.8546299 57.3599369, 61.8546151 57.3602321, 61.8544231 57.3602293))","61.8544231,57.3602293,61.8544379,57.3599341,61.8546299,57.3599369,61.8546151,57.3602321,61.8544231,57.3602293",1970-01-01T00:00:01Z,1,1,,apartments,Акулова,,,way/86984734,Артёмовский,623782.0,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,"POLYGON ((61.867374 57.3573963, 61.8675424 57.3573269, 61.8679595 57.3576213, 61.8677912 57.3576907, 61.867374 57.3573963))","61.867374,57.3573963,61.8675424,57.3573269,61.8679595,57.3576213,61.8677912,57.3576907,61.867374,57.3573963",1970-01-01T00:00:01Z,1,1,,apartments,Свободы,,5.0,way/86984735,Артёмовский,623782.0,134А,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
